D808032 56-二甲基-110-菲咯啉 97%,56-二甲基-110-菲罗啉56-二甲基邻二氮杂菲56-二甲基-110-邻二氮杂菲 ,3002-81-1,C<sub>14</sub>H<sub>12</sub>N<sub>2</sub> , 56-Dimethyl-110-phenanthroline,97% | 97%,849.00 | 2499.00,849.00 | 2499.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, D808032-250mg |  D808032-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>266-269 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
C805993 5-氯-110-菲咯啉 98%,5-氯-邻二氮杂菲 5-氯邻菲得啉 ,4199-89-7,C<sub>12</sub>H<sub>7</sub>ClN<sub>2</sub> , 5-Chloro-110-phenanthroline,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>124-126 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
M814068 5-甲基-110-菲咯啉 98%,5-甲基-110-邻二氮杂菲 ,3002-78-6,C<sub>13</sub>H<sub>10</sub>N<sub>2</sub> , 5-Methyl-110-phenanthroline,98% | 98%,158.00 | 348.00,158.00 | 348.00,现货 | 现货, M814068-100mg |  M814068-250mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>113-114 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>灰白色到米黄色 粉末</td>                </tr></table>
N815026 5-硝基-110-菲咯啉 98.0%, ,4199-88-6,C<sub>12</sub>H<sub>7</sub>N<sub>3</sub>O<sub>2</sub> , 5-Nitro-110-phenanthroline,98.0% | 98.0%,196.00 | 586.00,196.00 | 586.00,现货 | 现货, N815026-1g |  N815026-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>202-204 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>固体</td>                </tr></table>
N823740 新亚铜试剂半水合物 98%, ,34302-69-7,C<sub>14</sub>H<sub>12</sub>N<sub>2</sub>·1/2H<sub>2</sub>O , Neocuproine,98% | 98%,142.00 | 382.00,142.00 | 382.00,现货 | 现货, N823740-1g |  N823740-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>160-164 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
N814798 新亚铜试剂盐酸盐一水合物 99%, ,303136-82-5,C<sub>14</sub>H<sub>12</sub>N<sub>2</sub>·HCl·H<sub>2</sub>O , Neocuproine hydrochloride monohydrate,99%,262.00,262.00,现货, N814798-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>250 °C (dec.)(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B823739 水合红菲绕啉二磺酸钠水合物 , ,53744-42-6,C<sub>24</sub>H<sub>14</sub>N<sub>2</sub>Na<sub>2</sub>O<sub>6</sub>S<sub>2</sub>·xH<sub>2</sub>O , Bathophenanthrolinedisulfonic Acid Disodium Salt,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
S827649 ((S)-piperidin-3-yl)methanol hydrochloride ≥95%, ,1125551-75-8,C<sub>6</sub>H<sub>13</sub>NO , ((S)-piperidin-3-yl)methanol hydrochloride,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D808159 (+)-14-二-O-苄基-D-苏糖醇 98.0%,(+)-14-二-O-苄基-D-苏醇(+)-14-O-二苯基-D-苏醇(+)-(2R3R)-14-双(苄氧基)-23-丁二醇 (+)-14-二-O-苄基-D-苏糖醇 14-二-O-苄基-D-苏醇 ,91604-41-0,C<sub>18</sub>H<sub>22</sub>O<sub>4</sub> , (+)-14-Di-O-benzyl-D-threitol,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>6.3 ° (C=5 CHCl3)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>55-58 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B803588 (+)-45-双[羟基(二苯基)甲基]-22-二甲基-13-二氧戊环 97.0%,(+)-23-O-异亚丙基-1144-四苯基-D-苏糖醇 (+)-反式-αα′-(22-二甲基-13-二氧戊环-45-二基)双(二苯基甲醇) (4S5S)-45-双(二苯基羟甲基)-22-二甲基二氧戊环 (4S5S)-22-二甲基--13-二氧戊环-45-二基)双(二苯基甲醇) ,93379-49-8,C<sub>31</sub>H<sub>30</sub>O<sub>4</sub> , (+)-45-Bis[hydroxy(diphenyl)methyl]-22-dimethyl-13-dioxolane,97.0% | 97.0% | 97.0%,169.00 | 368.00 | 1398.00,169.00 | 368.00 | 1398.00,现货 | 现货 | 现货, B803588-250mg |  B803588-1g |  B803588-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>193-196 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>固体</td>                </tr></table>
D807957 (+)-二对甲苯酰-D-酒石酸 98.0%,二对甲苯酰基-D-酒石酸 ,32634-68-7,C<sub>20</sub>H<sub>18</sub>O<sub>8</sub> , (+)-Di-<i>p</i>-toluoyl-D-tartaric acid,98.0% | 98.0% | 98.0%,48.00 | 66.00 | 162.00,48.00 | 66.00 | 162.00,现货 | 现货 | 现货, D807957-5g |  D807957-25g |  D807957-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>139 ° (C=1 EtOH)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>169-171 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
D808162 (+)-二特戊酰-D-酒石酸 98.0%,(+)-双(22-二甲基丙酰)-D-酒石酸(+)-OO′-二特戊酰基-D-酒石酸 ,76769-55-6,C<sub>14</sub>H<sub>22</sub>O<sub>8</sub> , (+)-Dipivaloyl-D-tartaric acid,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>24 ° (C=1 Dioxane)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>127-130 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D823193 (+)-二苯甲酰基-D-酒石酸 99%, ,17026-42-5,C<sub>18</sub>H<sub>14</sub>O<sub>8</sub> , (+)-Dibenzoyl-D-tartaric acid,99% | 99%,196.00 | 456.00,196.00 | 456.00,现货 | 现货, D823193-25g |  D823193-100g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>154-156 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
R803583 (+)-双[<i>R</i>-1-苯基乙基]胺 盐酸盐  98.0%,(RR)-(+)-双(1-苯基乙基)胺盐酸盐(+)-双[(R)-1-苯基乙基]胺 盐酸盐 ,82398-30-9,C<sub>16</sub>H<sub>19</sub>N·HCl , (+)-Bis[<i>R</i>-1-phenylethyl]amine hydrochloride,98.0% | 98.0%,591.00 | 1988.00,591.00 | 1988.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, R803583-1g |  R803583-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>73 ° (C=3 EtOH)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>~260 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B803603 (+)-苯并四咪唑 97.0%,(2R)-23-二氢-2-苯基咪唑并[21-b]苯并噻唑 ,885051-07-0,C<sub>15</sub>H<sub>12</sub>N<sub>2</sub>S , (+)-Benzotetramisole,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B804592 (+)二异松蒎基氯硼烷 60% in Heptaneca. 1.7mol/L,(+)二异松蒎基氯硼烷 ;(+)-B-二异松蒎基氯硼烷 ,112246-73-8,C<sub>20</sub>H<sub>34</sub>BCl , (+)-B-Chlorodiisopinocampheylborane,60% in Heptaneca. 1.7mol/L | 60% in Heptaneca. 1.7mol/L | 60% in Heptaneca. 1.7mol/L,249.00 | 498.00 | 1708.00,249.00 | 498.00 | 1708.00,现货 | 现货 | 预计交期：5~7个工作日, B804592-25ml |  B804592-100ml |  B804592-500ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>53-55 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.91</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>&gt;230 °F</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>无色 液体</td>                </tr></table>
D808160 (-)-14-二-O-苄基-L-苏糖醇 98.0%,(-)-14-二-O-苄基-L-苏醇(-)-14-O-二苯基-L-苏醇(-)-(2S3S)-14-双(苄氧基)-23-丁二醇 ,17401-06-8,C<sub>18</sub>H<sub>22</sub>O<sub>4</sub> , (-)-14-Di-O-benzyl-L-threitol,,,,,,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>-6.3 ° (C=5 CHCl3)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>55-58 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
C804368 (-)-102-樟脑磺内酰胺 98%,(-)-102-樟脑磺内酰胺 ,94594-90-8,C<sub>10</sub>H<sub>17</sub>NO<sub>2</sub>S , (-)-102-Camphorsultam,98% | 98%,78.00 | 236.00,78.00 | 236.00,现货 | 现货, C804368-1g |  C804368-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>-31 ° (C=1 CHCl3)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>183-185 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>2~8°C</td>                </tr></table>
B803569 (-)-45-双[羟基(二苯基)甲基]-22-二甲基-13-二氧戊环 97.0%,(-)-23-O-异亚丙基-1144-四苯基-L-苏糖醇 (4R5R)-45-双(二苯基羟甲基)-22-二甲基二氧戊环1144-四苯基-23-O-异亚丙基-L-苏糖醇TADDOL ,93379-48-7,C<sub>31</sub>H<sub>30</sub>O<sub>4</sub> , (-)-45-Bis[hydroxy(diphenyl)methyl]-22-dimethyl-13-dioxolane,97.0% | 97.0%,192.00 | 712.00,192.00 | 712.00,现货 | 现货, B803569-1g |  B803569-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>-69 ° (C=1 CHCl3)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>193-195 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">颜色:</th>                    <td>固体</td>                </tr></table>
B805954 (-)-B-氯化二异松香芹硼烷 60%正己烷溶液 ca. 1.7mol/L,(-)二异松蒎基氯硼烷 ,85116-37-6,C<sub>20</sub>H<sub>34</sub>BCl , (-)-B-Chlorodiisopinocampheylborane,60%正己烷溶液 ca. 1.7mol/L,1536.00,1536.00,预计交期：8~10个工作日, B805954-100ml,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>-51 ° (C=neat)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>52-56 °C(lit.)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>66-69°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>0.954 g/mL at 25 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">闪点:</th>                    <td>82 °F</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
D808161 (-)-二特戊酰-L-酒石酸 98.0 %,(-)-双(22-二甲基丙酰)-L-酒石酸(-)-OO′-二特戊酰基-L-酒石酸 ,65259-81-6,C<sub>14</sub>H<sub>22</sub>O<sub>8</sub> , (-)-Dipivaloyl-L-tartaric acid,98.0 % | 98.0 % | 98.0 %,165.00 | 578.00 | 1961.50,165.00 | 578.00 | 1961.50,预计交期：8~10个工作日 | 预计交期：8~10个工作日 | 预计交期：8~10个工作日, D808161-1g |  D808161-5g |  D808161-25g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">折光率:</th>                    <td>-24 ° (C=2 Dioxane)</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>127-132 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
B803606 (-)-苯并四咪唑 98.0%,(2S)-23-二氢-2-苯基咪唑并[21-b]苯并噻唑 ,950194-37-3,C<sub>15</sub>H<sub>12</sub>N<sub>2</sub>S , (-)-Benzotetramisole,98.0%,1702.00,1702.00,预计交期：5~7个工作日, B803606-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温</td>                </tr></table>
R854263 (11aR)-10111213-Tetrahydro-5-hydroxy-37-bis[246-trisisopropylphenyl]-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin ≥98%99%e.e., ,1372719-95-3,C<sub>47</sub>H<sub>59</sub>O<sub>4</sub>P , (11aR)-10111213-Tetrahydro-5-hydroxy-37-bis[246-trisisopropylphenyl]-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin,≥98%99%e.e.,7391.00,7391.00,预计交期：8~10个工作日, R854263-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>749.7±70.0 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.16±0.1 g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854260 (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-1-naphthalenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin ≥98%99%e.e., ,1297613-73-0,C<sub>37</sub>H<sub>27</sub>O<sub>4</sub>P , (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-1-naphthalenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin,≥98%99%e.e.,5863.00,5863.00,预计交期：8~10个工作日, R854260-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>169-172°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854262 (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-2-naphthalenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin ≥98%99%e.e., ,1297613-74-1,C<sub>37</sub>H<sub>27</sub>O<sub>4</sub>P , (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-2-naphthalenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin,≥98%99%e.e.,5856.00,5856.00,预计交期：8~10个工作日, R854262-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>&gt;300°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854269 (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-9-phenanthrenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin ≥98%99%e.e., ,1372719-93-1,C<sub>45</sub>H<sub>31</sub>O<sub>4</sub>P , (11aR)-10111213-Tetrahydro-5-hydroxy-37-di-9-phenanthrenyl-5-oxide-diindeno[71-de:1'7'-fg][132]dioxaphosphocin,≥98%99%e.e. | ≥98%99%e.e.,4216.00 | 6025.00,4216.00 | 6025.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, R854269-50mg |  R854269-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.46±0.1 g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854255 (11aR)-10111213-Tetrahydro-5-hydroxy-37-diphenyl-diindeno[71-de:1'7'-fg][132]dioxaphosphocin ≥98%99%e.e., ,1297613-72-9,C<sub>29</sub>H<sub>23</sub>O<sub>4</sub>P , (11aR)-10111213-Tetrahydro-5-hydroxy-37-diphenyl-diindeno[71-de:1'7'-fg][132]dioxaphosphocin,≥98%99%e.e.,5316.00,5316.00,预计交期：8~10个工作日, R854255-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>&gt;300°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854327 (3R4S)-4-(4-乙氧基苯基)-3-羟甲基-1-甲基哌啶 ≥98%99%e.e., ,,C<sub>15</sub>H<sub>23</sub>NO<sub>2</sub> , [(3R4S)-4-(4-Ethoxyphenyl)-1-methylpiperidinyl]methanol,≥98%99%e.e.,2076.00,2076.00,预计交期：8~10个工作日, R854327-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854008 (3R4S)-4-(4-氟苯基)-3-羟甲基-1-甲基哌啶 ≥95%≥99%e.e., ,389573-45-9,C<sub>13</sub>H<sub>18</sub>FNO , [(3R4S)-4-(4-Fluorophenyl)-1-methylpiperidinyl]methanol,≥95%≥99%e.e.,5625.00,5625.00,预计交期：8~10个工作日, R854008-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>122.5-122.9°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854006 (3R4S)-4-苯基-3-羟甲基-1-甲基哌啶 ≥98%≥99% e.e., ,176022-02-9,C<sub>13</sub>H<sub>19</sub>NO , [(3R4S)-4-Phenyl-1-methylpiperidinyl]methanol,≥98%≥99% e.e.,2724.00,2724.00,预计交期：8~10个工作日, R854006-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
S854011 (3S)-3-[[(S)-1-苯基乙基]氨基]-1345-四氢-2H-1-苯氮杂卓-2-酮 ≥98%≥99% e.e., ,197658-50-7,C<sub>18</sub>H<sub>20</sub>N<sub>2</sub>O , (3S)-3-[[(S)-1-Phenylethyl]amino]-1345-tetrahydro-2H-1-benzazepin-2-one,≥98%≥99% e.e.,1923.00,1923.00,预计交期：8~10个工作日, S854011-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
S854007 (3S4R)-4-苯基-3-羟甲基-1-甲基哌啶 ≥98%≥99% e.e., ,176022-03-0,C<sub>13</sub>H<sub>19</sub>NO , [(3S4R)-4-Phenyl-1-methylpiperidinyl]methanol,≥98%≥99% e.e.,2724.00,2724.00,预计交期：8~10个工作日, S854007-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
S854003 (4S5S)-22-二甲基-13-二氧戊环-45-二甲酸二乙酯 ≥95%≥99%e.e., ,73346-73-3,C<sub>9</sub>H<sub>14</sub>O<sub>6</sub> , (4S5S)-22-Dimethyl-13-dioxolane-45-dicarboxylate Acid Diethyl Ester,≥95%≥99%e.e.,1147.00,1147.00,预计交期：8~10个工作日, S854003-5g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.19g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854013 (R)-二氢大豆苷元 ≥98%≥99% e.e., ,58865-02-4,C<sub>15</sub>H<sub>12</sub>O<sub>4</sub> , (R)-23-Dihydro-7-hydroxy-3-(4-hydroxyphenyl)-4H-1-benzopyran-4-one,≥98%≥99% e.e.,4050.00,4050.00,预计交期：8~10个工作日, R854013-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854009 (R)-雌马酚 ≥98%≥99% e.e., ,221054-79-1,C<sub>15</sub>H<sub>14</sub>O<sub>3</sub> , (R)-Equol; (3R)-34-Dihydro-3-(4-hydroxyphenyl)-2H-1-benzopyran-7-ol,≥98%≥99% e.e.,7875.00,7875.00,预计交期：8~10个工作日, R854009-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>184-187°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
S854010 (S)-雌马酚 ≥98%≥99% e.e., ,531-95-3,C<sub>15</sub>H<sub>14</sub>O<sub>3</sub> , (S)-Equol; (3S)-34-Dihydro-3-(4-hydroxyphenyl)-2H-1-benzopyran-7-ol,≥98%≥99% e.e.,7875.00,7875.00,预计交期：8~10个工作日, S854010-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>184-187°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854014 (βR)-β-Cyclopropyl-3-hydroxybenzenepropanoic Acid Methyl Ester ≥95%≥99%e.e., ,1142223-06-0,C<sub>13</sub>H<sub>16</sub>O<sub>3</sub> , (βR)-β-Cyclopropyl-3-hydroxybenzenepropanoic Acid Methyl Ester,≥95%≥99%e.e.,2700.00,2700.00,预计交期：8~10个工作日, R854014-100mg,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">沸点:</th>                    <td>344.4±17.0 °C</td>                </tr><tr style="BACKGROUND-COLOR: #fff" id="itmdet-baseCnt-formula"><th width="100">密度:</th>                    <td>1.198±0.06 g/mL</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
R854012 6-羟基-23-二氢苯丙呋喃-3-基乙酸-(R)-甲酯 ≥98%≥99% e.e., ,1234474-58-8,C<sub>11</sub>H<sub>12</sub>O<sub>4</sub> , (R)-Methyl 6-Hydroxy-23-dihydrobenzofuran-3-ylacetate,≥98%≥99% e.e. | ≥98%≥99% e.e.,2025.00 | 4500.00,2025.00 | 4500.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, R854012-250mg |  R854012-1g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
N854005 NNN'N'-四甲基-D-酒石酰胺 ≥98%≥99% e.e., ,63126-52-3,C<sub>8</sub>H<sub>16</sub>N<sub>2</sub>O<sub>4</sub> , NNN'N'-Tetramethyl-D-tartramide,≥98%≥99% e.e. | ≥98%≥99% e.e.,618.00 | 2531.00,618.00 | 2531.00,预计交期：8~10个工作日 | 预计交期：8~10个工作日, N854005-5g |  N854005-25g,              <table class="productOverViewInfo" cellspacing="5" cellpadding="0" width="99%"><tr style="BACKGROUND-COLOR: #fff"><th width="100">熔点:</th>                    <td>186-188°C</td>                </tr><tr style="BACKGROUND-COLOR: #fff"><th width="100">储存条件:</th>                    <td>室温干燥</td>                </tr></table>
